condition_id,run_id,attempt,attempt_dir,dataset,tool,measurement_track,sequence_output_policy,execution_mode,threads,replicate,input_records,emitted_records,non_nominal_sequence_records,output_length_validity_json,wall_seconds,user_cpu_seconds,system_cpu_seconds,peak_rss_kib,input_records_per_second,output_bytes,normalized_output_sha256
tenx_v2-t16-r1-seqproc,2926b3b1bcc42474e2d1f97957c7d1ac5b7929f0f9fe47c98f4cfa2c62869c13,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/2926b3b1bcc42474e2d1f97957c7d1ac5b7929f0f9fe47c98f4cfa2c62869c13/attempt-0001,tenx_v2,seqproc,timing,dev-null,best-practical-uncompressed,16,1,234382218,,0,[],42.216483173,131.15,9.02,38912,5551912.437602136,0,
tenx_v2-t16-r1-matchbox,ea9b27b308a59da540c7ff3848cb42e0a2d42ecf1cfca2df123c40f614b9509c,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/ea9b27b308a59da540c7ff3848cb42e0a2d42ecf1cfca2df123c40f614b9509c/attempt-0001,tenx_v2,matchbox,timing,dev-null,best-practical-uncompressed,16,1,234382218,,0,[],520.152046007,1918.96,11.74,42952,450603.2799433529,0,
tenx_v2-t32-r2-splitcode,05d6958e17dad228dd5aa97b32eaa207e1783d4360949145f2baf25eda98b42d,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/05d6958e17dad228dd5aa97b32eaa207e1783d4360949145f2baf25eda98b42d/attempt-0001,tenx_v2,splitcode,timing,dev-null,best-practical-uncompressed,32,2,234382218,,0,[],68.124840797,143.92,5.92,1274928,3440480.964915832,0,
tenx_v2-t32-r2-seqproc,b541eff2b345b90a6d953e98b3dde41968952b251800c5f7d27b249ff64afe3d,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/b541eff2b345b90a6d953e98b3dde41968952b251800c5f7d27b249ff64afe3d/attempt-0001,tenx_v2,seqproc,timing,dev-null,best-practical-uncompressed,32,2,234382218,,0,[],43.118409411,149.1,10.26,77824,5435780.70716603,0,
tenx_v2-t32-r2-matchbox,6d0e2d6d254b0e94b1f6bd367745ab300b9e5bf6614fc8135a8c6d4f24148500,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/6d0e2d6d254b0e94b1f6bd367745ab300b9e5bf6614fc8135a8c6d4f24148500/attempt-0001,tenx_v2,matchbox,timing,dev-null,best-practical-uncompressed,32,2,234382218,,0,[],571.820433223,2363.46,20.67,45664,409887.7976062024,0,
tenx_v2-t4-r2-splitcode,4d3066a8380041a78deda1f1e39b7b53dad6d04601319145bcc324aa111c3746,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/4d3066a8380041a78deda1f1e39b7b53dad6d04601319145bcc324aa111c3746/attempt-0001,tenx_v2,splitcode,timing,dev-null,best-practical-uncompressed,4,2,234382218,,0,[],69.905511738,145.2,4.6,150936,3352843.176063783,0,
tenx_v2-t4-r2-matchbox,7468baaa1a129785fb0b757d06c6aa349995b2b8993088c6b4e4a5571d390d3a,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/7468baaa1a129785fb0b757d06c6aa349995b2b8993088c6b4e4a5571d390d3a/attempt-0001,tenx_v2,matchbox,timing,dev-null,best-practical-uncompressed,4,2,234382218,,0,[],586.663611018,1463.99,7.34,39480,399517.2252004713,0,
tenx_v2-t4-r2-seqproc,a28e9b7d66678d60403e86c5627c834f9af86c8f3d762706044966a1c1f5249c,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/a28e9b7d66678d60403e86c5627c834f9af86c8f3d762706044966a1c1f5249c/attempt-0001,tenx_v2,seqproc,timing,dev-null,best-practical-uncompressed,4,2,234382218,,0,[],36.158929197,99.01,5.37,14336,6482001.077051972,0,
tenx_v2-t32-r1-splitcode,105292f69967e2ec9e4a852e4cf21ef791190bbb450f19b21447794549b4f32c,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/105292f69967e2ec9e4a852e4cf21ef791190bbb450f19b21447794549b4f32c/attempt-0001,tenx_v2,splitcode,timing,dev-null,best-practical-uncompressed,32,1,234382218,,0,[],67.898765969,143.84,5.58,1276272,3451936.344572301,0,
tenx_v2-t32-r1-seqproc,50faf98edc3dda051de67b68a7d9da19c67141b0cc854f5907fc1c0fd58b46d4,1,/scratch1/seqproc-ecosystem/publication-benchmark-2026-08-10-aligned-optimized/runs/50faf98edc3dda051de67b68a7d9da19c67141b0cc854f5907fc1c0fd58b46d4/attempt-0001,tenx_v2,seqproc,timing,dev-null,best-practical-uncompressed,32,1,234382218,,0,[],43.118115939,148.6,10.29,76800,5435817.70436317,0,
